,ID,Pred,Season,LowerTeamID,HigherTeamID
35631,2002_1143_1268,0.5,2002,1143,1268
35632,2002_1143_1270,0.5,2002,1143,1270
35633,2002_1143_1274,0.5,2002,1143,1274
35634,2002_1143_1277,0.5,2002,1143,1277
35635,2002_1143_1279,0.5,2002,1143,1279
35636,2002_1400_1403,0.5,2002,1400,1403
35637,2002_1148_1400,0.5,2002,1148,1400
35638,2002_1150_1400,0.5,2002,1150,1400
35639,2002_1400_1409,0.5,2002,1400,1409
35640,2002_1153_1400,0.5,2002,1153,1400
35641,2002_1400_1417,0.5,2002,1400,1417
35642,2002_1163_1400,0.5,2002,1163,1400
35643,2002_1166_1400,0.5,2002,1166,1400
35644,2002_1400_1423,0.5,2002,1400,1423
35645,2002_1400_1425,0.5,2002,1400,1425
35646,2002_1400_1428,0.5,2002,1400,1428
35647,2002_1172_1400,0.5,2002,1172,1400
35648,2002_1400_1434,0.5,2002,1400,1434
35649,2002_1181_1400,0.5,2002,1181,1400
35650,2002_1400_1443,0.5,2002,1400,1443
35651,2002_1400_1448,0.5,2002,1400,1448
35652,2002_1194_1400,0.5,2002,1194,1400
35653,2002_1196_1400,0.5,2002,1196,1400
35654,2002_1400_1457,0.5,2002,1400,1457
35655,2002_1400_1458,0.5,2002,1400,1458
35656,2002_1400_1461,0.5,2002,1400,1461
35657,2002_1400_1462,0.5,2002,1400,1462
35658,2002_1208_1400,0.5,2002,1208,1400
35659,2002_1211_1400,0.5,2002,1211,1400
35660,2002_1214_1400,0.5,2002,1214,1400
35661,2002_1218_1400,0.5,2002,1218,1400
35662,2002_1221_1400,0.5,2002,1221,1400
35663,2002_1227_1400,0.5,2002,1227,1400
35664,2002_1228_1400,0.5,2002,1228,1400
35665,2002_1231_1400,0.5,2002,1231,1400
35666,2002_1242_1400,0.5,2002,1242,1400
35667,2002_1245_1400,0.5,2002,1245,1400
35668,2002_1246_1400,0.5,2002,1246,1400
35669,2002_1266_1400,0.5,2002,1266,1400
35670,2002_1268_1400,0.5,2002,1268,1400
35671,2002_1270_1400,0.5,2002,1270,1400
35672,2002_1274_1400,0.5,2002,1274,1400
35673,2002_1277_1400,0.5,2002,1277,1400
35674,2002_1279_1400,0.5,2002,1279,1400
35675,2002_1148_1403,0.5,2002,1148,1403
35676,2002_1150_1403,0.5,2002,1150,1403
35677,2002_1403_1409,0.5,2002,1403,1409
35678,2002_1153_1403,0.5,2002,1153,1403
35679,2002_1403_1417,0.5,2002,1403,1417
35680,2002_1163_1403,0.5,2002,1163,1403
35681,2002_1166_1403,0.5,2002,1166,1403
35682,2002_1403_1423,0.5,2002,1403,1423
35683,2002_1403_1425,0.5,2002,1403,1425
35684,2002_1403_1428,0.5,2002,1403,1428
35685,2002_1172_1403,0.5,2002,1172,1403
35686,2002_1403_1434,0.5,2002,1403,1434
35687,2002_1181_1403,0.5,2002,1181,1403
35688,2002_1403_1443,0.5,2002,1403,1443
35689,2002_1403_1448,0.5,2002,1403,1448
35690,2002_1194_1403,0.5,2002,1194,1403
35691,2002_1196_1403,0.5,2002,1196,1403
35692,2002_1403_1457,0.5,2002,1403,1457
35693,2002_1403_1458,0.5,2002,1403,1458
35694,2002_1403_1461,0.5,2002,1403,1461
35695,2002_1403_1462,0.5,2002,1403,1462
35696,2002_1208_1403,0.5,2002,1208,1403
35697,2002_1211_1403,0.5,2002,1211,1403
35698,2002_1214_1403,0.5,2002,1214,1403
35699,2002_1218_1403,0.5,2002,1218,1403
35700,2002_1221_1403,0.5,2002,1221,1403
35701,2002_1227_1403,0.5,2002,1227,1403
35702,2002_1228_1403,0.5,2002,1228,1403
35703,2002_1231_1403,0.5,2002,1231,1403
35704,2002_1242_1403,0.5,2002,1242,1403
35705,2002_1245_1403,0.5,2002,1245,1403
35706,2002_1246_1403,0.5,2002,1246,1403
35707,2002_1266_1403,0.5,2002,1266,1403
35708,2002_1268_1403,0.5,2002,1268,1403
35709,2002_1270_1403,0.5,2002,1270,1403
35710,2002_1274_1403,0.5,2002,1274,1403
35711,2002_1277_1403,0.5,2002,1277,1403
35712,2002_1279_1403,0.5,2002,1279,1403
35713,2002_1148_1150,0.5,2002,1148,1150
35714,2002_1148_1409,0.5,2002,1148,1409
35715,2002_1148_1153,0.5,2002,1148,1153
35716,2002_1148_1417,0.5,2002,1148,1417
35717,2002_1148_1163,0.5,2002,1148,1163
35718,2002_1148_1166,0.5,2002,1148,1166
35719,2002_1148_1423,0.5,2002,1148,1423
35720,2002_1148_1425,0.5,2002,1148,1425
35721,2002_1148_1428,0.5,2002,1148,1428
35722,2002_1148_1172,0.5,2002,1148,1172
35723,2002_1148_1434,0.5,2002,1148,1434
35724,2002_1148_1181,0.5,2002,1148,1181
35725,2002_1148_1443,0.5,2002,1148,1443
35726,2002_1148_1448,0.5,2002,1148,1448
35727,2002_1148_1194,0.5,2002,1148,1194
35728,2002_1148_1196,0.5,2002,1148,1196
35729,2002_1148_1457,0.5,2002,1148,1457
35730,2002_1148_1458,0.5,2002,1148,1458
35731,2002_1148_1461,0.5,2002,1148,1461
35732,2002_1148_1462,0.5,2002,1148,1462
35733,2002_1148_1208,0.5,2002,1148,1208
35734,2002_1148_1211,0.5,2002,1148,1211
35735,2002_1148_1214,0.5,2002,1148,1214
35736,2002_1148_1218,0.5,2002,1148,1218
35737,2002_1148_1221,0.5,2002,1148,1221
35738,2002_1148_1227,0.5,2002,1148,1227
35739,2002_1148_1228,0.5,2002,1148,1228
35740,2002_1148_1231,0.5,2002,1148,1231
35741,2002_1148_1242,0.5,2002,1148,1242
35742,2002_1148_1245,0.5,2002,1148,1245
35743,2002_1148_1246,0.5,2002,1148,1246
35744,2002_1148_1266,0.5,2002,1148,1266
35745,2002_1148_1268,0.5,2002,1148,1268
35746,2002_1148_1270,0.5,2002,1148,1270
35747,2002_1148_1274,0.5,2002,1148,1274
35748,2002_1148_1277,0.5,2002,1148,1277
35749,2002_1148_1279,0.5,2002,1148,1279
35750,2002_1150_1409,0.5,2002,1150,1409
35751,2002_1150_1153,0.5,2002,1150,1153
35752,2002_1150_1417,0.5,2002,1150,1417
35753,2002_1150_1163,0.5,2002,1150,1163
35754,2002_1150_1166,0.5,2002,1150,1166
35755,2002_1150_1423,0.5,2002,1150,1423
35756,2002_1150_1425,0.5,2002,1150,1425
35757,2002_1150_1428,0.5,2002,1150,1428
35758,2002_1150_1172,0.5,2002,1150,1172
35759,2002_1150_1434,0.5,2002,1150,1434
35760,2002_1150_1181,0.5,2002,1150,1181
35761,2002_1150_1443,0.5,2002,1150,1443
35762,2002_1150_1448,0.5,2002,1150,1448
35763,2002_1150_1194,0.5,2002,1150,1194
35764,2002_1150_1196,0.5,2002,1150,1196
35765,2002_1150_1457,0.5,2002,1150,1457
35766,2002_1150_1458,0.5,2002,1150,1458
35767,2002_1150_1461,0.5,2002,1150,1461
35768,2002_1150_1462,0.5,2002,1150,1462
35769,2002_1150_1208,0.5,2002,1150,1208
35770,2002_1150_1211,0.5,2002,1150,1211
35771,2002_1150_1214,0.5,2002,1150,1214
35772,2002_1150_1218,0.5,2002,1150,1218
35773,2002_1150_1221,0.5,2002,1150,1221
35774,2002_1150_1227,0.5,2002,1150,1227
35775,2002_1150_1228,0.5,2002,1150,1228
35776,2002_1150_1231,0.5,2002,1150,1231
35777,2002_1150_1242,0.5,2002,1150,1242
35778,2002_1150_1245,0.5,2002,1150,1245
35779,2002_1150_1246,0.5,2002,1150,1246
35780,2002_1150_1266,0.5,2002,1150,1266
35781,2002_1150_1268,0.5,2002,1150,1268
35782,2002_1150_1270,0.5,2002,1150,1270
35783,2002_1150_1274,0.5,2002,1150,1274
35784,2002_1150_1277,0.5,2002,1150,1277
35785,2002_1150_1279,0.5,2002,1150,1279
35786,2002_1153_1409,0.5,2002,1153,1409
35787,2002_1409_1417,0.5,2002,1409,1417
35788,2002_1163_1409,0.5,2002,1163,1409
35789,2002_1166_1409,0.5,2002,1166,1409
35790,2002_1409_1423,0.5,2002,1409,1423
35791,2002_1409_1425,0.5,2002,1409,1425
35792,2002_1409_1428,0.5,2002,1409,1428
35793,2002_1172_1409,0.5,2002,1172,1409
35794,2002_1409_1434,0.5,2002,1409,1434
35795,2002_1181_1409,0.5,2002,1181,1409
35796,2002_1409_1443,0.5,2002,1409,1443
35797,2002_1409_1448,0.5,2002,1409,1448
35798,2002_1194_1409,0.5,2002,1194,1409
35799,2002_1196_1409,0.5,2002,1196,1409
35800,2002_1409_1457,0.5,2002,1409,1457
35801,2002_1409_1458,0.5,2002,1409,1458
35802,2002_1409_1461,0.5,2002,1409,1461
35803,2002_1409_1462,0.5,2002,1409,1462
35804,2002_1208_1409,0.5,2002,1208,1409
35805,2002_1211_1409,0.5,2002,1211,1409
35806,2002_1214_1409,0.5,2002,1214,1409
35807,2002_1218_1409,0.5,2002,1218,1409
35808,2002_1221_1409,0.5,2002,1221,1409
35809,2002_1227_1409,0.5,2002,1227,1409
35810,2002_1228_1409,0.5,2002,1228,1409
35811,2002_1231_1409,0.5,2002,1231,1409
35812,2002_1242_1409,0.5,2002,1242,1409
35813,2002_1245_1409,0.5,2002,1245,1409
35814,2002_1246_1409,0.5,2002,1246,1409
35815,2002_1266_1409,0.5,2002,1266,1409
35816,2002_1268_1409,0.5,2002,1268,1409
35817,2002_1270_1409,0.5,2002,1270,1409
35818,2002_1274_1409,0.5,2002,1274,1409
35819,2002_1277_1409,0.5,2002,1277,1409
35820,2002_1279_1409,0.5,2002,1279,1409
35821,2002_1153_1417,0.5,2002,1153,1417
35822,2002_1153_1163,0.5,2002,1153,1163
35823,2002_1153_1166,0.5,2002,1153,1166
35824,2002_1153_1423,0.5,2002,1153,1423
35825,2002_1153_1425,0.5,2002,1153,1425
35826,2002_1153_1428,0.5,2002,1153,1428
35827,2002_1153_1172,0.5,2002,1153,1172
35828,2002_1153_1434,0.5,2002,1153,1434
35829,2002_1153_1181,0.5,2002,1153,1181
35830,2002_1153_1443,0.5,2002,1153,1443
35831,2002_1153_1448,0.5,2002,1153,1448
35832,2002_1153_1194,0.5,2002,1153,1194
35833,2002_1153_1196,0.5,2002,1153,1196
35834,2002_1153_1457,0.5,2002,1153,1457
35835,2002_1153_1458,0.5,2002,1153,1458
35836,2002_1153_1461,0.5,2002,1153,1461
35837,2002_1153_1462,0.5,2002,1153,1462
35838,2002_1153_1208,0.5,2002,1153,1208
35839,2002_1153_1211,0.5,2002,1153,1211
35840,2002_1153_1214,0.5,2002,1153,1214
35841,2002_1153_1218,0.5,2002,1153,1218
35842,2002_1153_1221,0.5,2002,1153,1221
35843,2002_1153_1227,0.5,2002,1153,1227
35844,2002_1153_1228,0.5,2002,1153,1228
35845,2002_1153_1231,0.5,2002,1153,1231
35846,2002_1153_1242,0.5,2002,1153,1242
35847,2002_1153_1245,0.5,2002,1153,1245
35848,2002_1153_1246,0.5,2002,1153,1246
35849,2002_1153_1266,0.5,2002,1153,1266
35850,2002_1153_1268,0.5,2002,1153,1268
35851,2002_1153_1270,0.5,2002,1153,1270
35852,2002_1153_1274,0.5,2002,1153,1274
35853,2002_1153_1277,0.5,2002,1153,1277
35854,2002_1153_1279,0.5,2002,1153,1279
35855,2002_1163_1417,0.5,2002,1163,1417
35856,2002_1166_1417,0.5,2002,1166,1417
35857,2002_1417_1423,0.5,2002,1417,1423
35858,2002_1417_1425,0.5,2002,1417,1425
35859,2002_1417_1428,0.5,2002,1417,1428
35860,2002_1172_1417,0.5,2002,1172,1417
35861,2002_1417_1434,0.5,2002,1417,1434
35862,2002_1181_1417,0.5,2002,1181,1417
35863,2002_1417_1443,0.5,2002,1417,1443
35864,2002_1417_1448,0.5,2002,1417,1448
35865,2002_1194_1417,0.5,2002,1194,1417
35866,2002_1196_1417,0.5,2002,1196,1417
35867,2002_1417_1457,0.5,2002,1417,1457
35868,2002_1417_1458,0.5,2002,1417,1458
35869,2002_1417_1461,0.5,2002,1417,1461
35870,2002_1417_1462,0.5,2002,1417,1462
35871,2002_1208_1417,0.5,2002,1208,1417
35872,2002_1211_1417,0.5,2002,1211,1417
35873,2002_1214_1417,0.5,2002,1214,1417
35874,2002_1218_1417,0.5,2002,1218,1417
35875,2002_1221_1417,0.5,2002,1221,1417
35876,2002_1227_1417,0.5,2002,1227,1417
35877,2002_1228_1417,0.5,2002,1228,1417
35878,2002_1231_1417,0.5,2002,1231,1417
35879,2002_1242_1417,0.5,2002,1242,1417
35880,2002_1245_1417,0.5,2002,1245,1417
35881,2002_1246_1417,0.5,2002,1246,1417
35882,2002_1266_1417,0.5,2002,1266,1417
35883,2002_1268_1417,0.5,2002,1268,1417
35884,2002_1270_1417,0.5,2002,1270,1417
35885,2002_1274_1417,0.5,2002,1274,1417
35886,2002_1277_1417,0.5,2002,1277,1417
35887,2002_1279_1417,0.5,2002,1279,1417
35888,2002_1163_1166,0.5,2002,1163,1166
35889,2002_1163_1423,0.5,2002,1163,1423
35890,2002_1163_1425,0.5,2002,1163,1425
35891,2002_1163_1428,0.5,2002,1163,1428
35892,2002_1163_1172,0.5,2002,1163,1172
35893,2002_1163_1434,0.5,2002,1163,1434
35894,2002_1163_1181,0.5,2002,1163,1181
35895,2002_1163_1443,0.5,2002,1163,1443
35896,2002_1163_1448,0.5,2002,1163,1448
35897,2002_1163_1194,0.5,2002,1163,1194
35898,2002_1163_1196,0.5,2002,1163,1196
35899,2002_1163_1457,0.5,2002,1163,1457
35900,2002_1163_1458,0.5,2002,1163,1458
35901,2002_1163_1461,0.5,2002,1163,1461
35902,2002_1163_1462,0.5,2002,1163,1462
35903,2002_1163_1208,0.5,2002,1163,1208
35904,2002_1163_1211,0.5,2002,1163,1211
35905,2002_1163_1214,0.5,2002,1163,1214
35906,2002_1163_1218,0.5,2002,1163,1218
35907,2002_1163_1221,0.5,2002,1163,1221
35908,2002_1163_1227,0.5,2002,1163,1227
35909,2002_1163_1228,0.5,2002,1163,1228
35910,2002_1163_1231,0.5,2002,1163,1231
35911,2002_1163_1242,0.5,2002,1163,1242
35912,2002_1163_1245,0.5,2002,1163,1245
35913,2002_1163_1246,0.5,2002,1163,1246
35914,2002_1163_1266,0.5,2002,1163,1266
35915,2002_1163_1268,0.5,2002,1163,1268
35916,2002_1163_1270,0.5,2002,1163,1270
35917,2002_1163_1274,0.5,2002,1163,1274
35918,2002_1163_1277,0.5,2002,1163,1277
35919,2002_1163_1279,0.5,2002,1163,1279
35920,2002_1166_1423,0.5,2002,1166,1423
35921,2002_1166_1425,0.5,2002,1166,1425
35922,2002_1166_1428,0.5,2002,1166,1428
35923,2002_1166_1172,0.5,2002,1166,1172
35924,2002_1166_1434,0.5,2002,1166,1434
35925,2002_1166_1181,0.5,2002,1166,1181
35926,2002_1166_1443,0.5,2002,1166,1443
35927,2002_1166_1448,0.5,2002,1166,1448
35928,2002_1166_1194,0.5,2002,1166,1194
35929,2002_1166_1196,0.5,2002,1166,1196
35930,2002_1166_1457,0.5,2002,1166,1457
35931,2002_1166_1458,0.5,2002,1166,1458
35932,2002_1166_1461,0.5,2002,1166,1461
35933,2002_1166_1462,0.5,2002,1166,1462
35934,2002_1166_1208,0.5,2002,1166,1208
35935,2002_1166_1211,0.5,2002,1166,1211
35936,2002_1166_1214,0.5,2002,1166,1214
35937,2002_1166_1218,0.5,2002,1166,1218
35938,2002_1166_1221,0.5,2002,1166,1221
35939,2002_1166_1227,0.5,2002,1166,1227
35940,2002_1166_1228,0.5,2002,1166,1228
35941,2002_1166_1231,0.5,2002,1166,1231
35942,2002_1166_1242,0.5,2002,1166,1242
35943,2002_1166_1245,0.5,2002,1166,1245
35944,2002_1166_1246,0.5,2002,1166,1246
35945,2002_1166_1266,0.5,2002,1166,1266
35946,2002_1166_1268,0.5,2002,1166,1268
35947,2002_1166_1270,0.5,2002,1166,1270
35948,2002_1166_1274,0.5,2002,1166,1274
35949,2002_1166_1277,0.5,2002,1166,1277
35950,2002_1166_1279,0.5,2002,1166,1279
35951,2002_1423_1425,0.5,2002,1423,1425
35952,2002_1423_1428,0.5,2002,1423,1428
35953,2002_1172_1423,0.5,2002,1172,1423
35954,2002_1423_1434,0.5,2002,1423,1434
35955,2002_1181_1423,0.5,2002,1181,1423
35956,2002_1423_1443,0.5,2002,1423,1443
35957,2002_1423_1448,0.5,2002,1423,1448
35958,2002_1194_1423,0.5,2002,1194,1423
35959,2002_1196_1423,0.5,2002,1196,1423
35960,2002_1423_1457,0.5,2002,1423,1457
35961,2002_1423_1458,0.5,2002,1423,1458
35962,2002_1423_1461,0.5,2002,1423,1461
35963,2002_1423_1462,0.5,2002,1423,1462
35964,2002_1208_1423,0.5,2002,1208,1423
35965,2002_1211_1423,0.5,2002,1211,1423
35966,2002_1214_1423,0.5,2002,1214,1423
35967,2002_1218_1423,0.5,2002,1218,1423
35968,2002_1221_1423,0.5,2002,1221,1423
35969,2002_1227_1423,0.5,2002,1227,1423
35970,2002_1228_1423,0.5,2002,1228,1423
35971,2002_1231_1423,0.5,2002,1231,1423
35972,2002_1242_1423,0.5,2002,1242,1423
35973,2002_1245_1423,0.5,2002,1245,1423
35974,2002_1246_1423,0.5,2002,1246,1423
35975,2002_1266_1423,0.5,2002,1266,1423
35976,2002_1268_1423,0.5,2002,1268,1423
35977,2002_1270_1423,0.5,2002,1270,1423
35978,2002_1274_1423,0.5,2002,1274,1423
35979,2002_1277_1423,0.5,2002,1277,1423
35980,2002_1279_1423,0.5,2002,1279,1423
35981,2002_1425_1428,0.5,2002,1425,1428
35982,2002_1172_1425,0.5,2002,1172,1425
35983,2002_1425_1434,0.5,2002,1425,1434
35984,2002_1181_1425,0.5,2002,1181,1425
35985,2002_1425_1443,0.5,2002,1425,1443
35986,2002_1425_1448,0.5,2002,1425,1448
35987,2002_1194_1425,0.5,2002,1194,1425
35988,2002_1196_1425,0.5,2002,1196,1425
35989,2002_1425_1457,0.5,2002,1425,1457
35990,2002_1425_1458,0.5,2002,1425,1458
35991,2002_1425_1461,0.5,2002,1425,1461
35992,2002_1425_1462,0.5,2002,1425,1462
35993,2002_1208_1425,0.5,2002,1208,1425
35994,2002_1211_1425,0.5,2002,1211,1425
35995,2002_1214_1425,0.5,2002,1214,1425
35996,2002_1218_1425,0.5,2002,1218,1425
35997,2002_1221_1425,0.5,2002,1221,1425
35998,2002_1227_1425,0.5,2002,1227,1425
35999,2002_1228_1425,0.5,2002,1228,1425
36000,2002_1231_1425,0.5,2002,1231,1425
36001,2002_1242_1425,0.5,2002,1242,1425
36002,2002_1245_1425,0.5,2002,1245,1425
36003,2002_1246_1425,0.5,2002,1246,1425
36004,2002_1266_1425,0.5,2002,1266,1425
36005,2002_1268_1425,0.5,2002,1268,1425
36006,2002_1270_1425,0.5,2002,1270,1425
36007,2002_1274_1425,0.5,2002,1274,1425
36008,2002_1277_1425,0.5,2002,1277,1425
36009,2002_1279_1425,0.5,2002,1279,1425
36010,2002_1172_1428,0.5,2002,1172,1428
36011,2002_1428_1434,0.5,2002,1428,1434
36012,2002_1181_1428,0.5,2002,1181,1428
36013,2002_1428_1443,0.5,2002,1428,1443
36014,2002_1428_1448,0.5,2002,1428,1448
36015,2002_1194_1428,0.5,2002,1194,1428
36016,2002_1196_1428,0.5,2002,1196,1428
36017,2002_1428_1457,0.5,2002,1428,1457
36018,2002_1428_1458,0.5,2002,1428,1458
36019,2002_1428_1461,0.5,2002,1428,1461
36020,2002_1428_1462,0.5,2002,1428,1462
36021,2002_1208_1428,0.5,2002,1208,1428
36022,2002_1211_1428,0.5,2002,1211,1428
36023,2002_1214_1428,0.5,2002,1214,1428
36024,2002_1218_1428,0.5,2002,1218,1428
36025,2002_1221_1428,0.5,2002,1221,1428
36026,2002_1227_1428,0.5,2002,1227,1428
36027,2002_1228_1428,0.5,2002,1228,1428
36028,2002_1231_1428,0.5,2002,1231,1428
36029,2002_1242_1428,0.5,2002,1242,1428
36030,2002_1245_1428,0.5,2002,1245,1428
36031,2002_1246_1428,0.5,2002,1246,1428
36032,2002_1266_1428,0.5,2002,1266,1428
36033,2002_1268_1428,0.5,2002,1268,1428
36034,2002_1270_1428,0.5,2002,1270,1428
36035,2002_1274_1428,0.5,2002,1274,1428
36036,2002_1277_1428,0.5,2002,1277,1428
36037,2002_1279_1428,0.5,2002,1279,1428
36038,2002_1172_1434,0.5,2002,1172,1434
36039,2002_1172_1181,0.5,2002,1172,1181
36040,2002_1172_1443,0.5,2002,1172,1443
36041,2002_1172_1448,0.5,2002,1172,1448
36042,2002_1172_1194,0.5,2002,1172,1194
36043,2002_1172_1196,0.5,2002,1172,1196
36044,2002_1172_1457,0.5,2002,1172,1457
36045,2002_1172_1458,0.5,2002,1172,1458
36046,2002_1172_1461,0.5,2002,1172,1461
36047,2002_1172_1462,0.5,2002,1172,1462
36048,2002_1172_1208,0.5,2002,1172,1208
36049,2002_1172_1211,0.5,2002,1172,1211
36050,2002_1172_1214,0.5,2002,1172,1214
36051,2002_1172_1218,0.5,2002,1172,1218
36052,2002_1172_1221,0.5,2002,1172,1221
36053,2002_1172_1227,0.5,2002,1172,1227
36054,2002_1172_1228,0.5,2002,1172,1228
36055,2002_1172_1231,0.5,2002,1172,1231
36056,2002_1172_1242,0.5,2002,1172,1242
36057,2002_1172_1245,0.5,2002,1172,1245
36058,2002_1172_1246,0.5,2002,1172,1246
36059,2002_1172_1266,0.5,2002,1172,1266
36060,2002_1172_1268,0.5,2002,1172,1268
36061,2002_1172_1270,0.5,2002,1172,1270
36062,2002_1172_1274,0.5,2002,1172,1274
36063,2002_1172_1277,0.5,2002,1172,1277
36064,2002_1172_1279,0.5,2002,1172,1279
36065,2002_1181_1434,0.5,2002,1181,1434
36066,2002_1434_1443,0.5,2002,1434,1443
36067,2002_1434_1448,0.5,2002,1434,1448
36068,2002_1194_1434,0.5,2002,1194,1434
36069,2002_1196_1434,0.5,2002,1196,1434
36070,2002_1434_1457,0.5,2002,1434,1457
36071,2002_1434_1458,0.5,2002,1434,1458
36072,2002_1434_1461,0.5,2002,1434,1461
36073,2002_1434_1462,0.5,2002,1434,1462
36074,2002_1208_1434,0.5,2002,1208,1434
36075,2002_1211_1434,0.5,2002,1211,1434
36076,2002_1214_1434,0.5,2002,1214,1434
36077,2002_1218_1434,0.5,2002,1218,1434
36078,2002_1221_1434,0.5,2002,1221,1434
36079,2002_1227_1434,0.5,2002,1227,1434
36080,2002_1228_1434,0.5,2002,1228,1434
36081,2002_1231_1434,0.5,2002,1231,1434
36082,2002_1242_1434,0.5,2002,1242,1434
36083,2002_1245_1434,0.5,2002,1245,1434
36084,2002_1246_1434,0.5,2002,1246,1434
36085,2002_1266_1434,0.5,2002,1266,1434
36086,2002_1268_1434,0.5,2002,1268,1434
36087,2002_1270_1434,0.5,2002,1270,1434
36088,2002_1274_1434,0.5,2002,1274,1434
36089,2002_1277_1434,0.5,2002,1277,1434
36090,2002_1279_1434,0.5,2002,1279,1434
36091,2002_1181_1443,0.5,2002,1181,1443
36092,2002_1181_1448,0.5,2002,1181,1448
36093,2002_1181_1194,0.5,2002,1181,1194
36094,2002_1181_1196,0.5,2002,1181,1196
36095,2002_1181_1457,0.5,2002,1181,1457
36096,2002_1181_1458,0.5,2002,1181,1458
36097,2002_1181_1461,0.5,2002,1181,1461
36098,2002_1181_1462,0.5,2002,1181,1462
36099,2002_1181_1208,0.5,2002,1181,1208
36100,2002_1181_1211,0.5,2002,1181,1211
36101,2002_1181_1214,0.5,2002,1181,1214
36102,2002_1181_1218,0.5,2002,1181,1218
36103,2002_1181_1221,0.5,2002,1181,1221
36104,2002_1181_1227,0.5,2002,1181,1227
36105,2002_1181_1228,0.5,2002,1181,1228
36106,2002_1181_1231,0.5,2002,1181,1231
36107,2002_1181_1242,0.5,2002,1181,1242
36108,2002_1181_1245,0.5,2002,1181,1245
36109,2002_1181_1246,0.5,2002,1181,1246
36110,2002_1181_1266,0.5,2002,1181,1266
36111,2002_1181_1268,0.5,2002,1181,1268
36112,2002_1181_1270,0.5,2002,1181,1270
36113,2002_1181_1274,0.5,2002,1181,1274
36114,2002_1181_1277,0.5,2002,1181,1277
36115,2002_1181_1279,0.5,2002,1181,1279
36116,2002_1443_1448,0.5,2002,1443,1448
36117,2002_1194_1443,0.5,2002,1194,1443
36118,2002_1196_1443,0.5,2002,1196,1443
36119,2002_1443_1457,0.5,2002,1443,1457
36120,2002_1443_1458,0.5,2002,1443,1458
36121,2002_1443_1461,0.5,2002,1443,1461
36122,2002_1443_1462,0.5,2002,1443,1462
36123,2002_1208_1443,0.5,2002,1208,1443
36124,2002_1211_1443,0.5,2002,1211,1443
36125,2002_1214_1443,0.5,2002,1214,1443
36126,2002_1218_1443,0.5,2002,1218,1443
36127,2002_1221_1443,0.5,2002,1221,1443
36128,2002_1227_1443,0.5,2002,1227,1443
36129,2002_1228_1443,0.5,2002,1228,1443
36130,2002_1231_1443,0.5,2002,1231,1443
36131,2002_1242_1443,0.5,2002,1242,1443
36132,2002_1245_1443,0.5,2002,1245,1443
36133,2002_1246_1443,0.5,2002,1246,1443
36134,2002_1266_1443,0.5,2002,1266,1443
36135,2002_1268_1443,0.5,2002,1268,1443
36136,2002_1270_1443,0.5,2002,1270,1443
36137,2002_1274_1443,0.5,2002,1274,1443
36138,2002_1277_1443,0.5,2002,1277,1443
36139,2002_1279_1443,0.5,2002,1279,1443
36140,2002_1194_1448,0.5,2002,1194,1448
36141,2002_1196_1448,0.5,2002,1196,1448
36142,2002_1448_1457,0.5,2002,1448,1457
36143,2002_1448_1458,0.5,2002,1448,1458
36144,2002_1448_1461,0.5,2002,1448,1461
36145,2002_1448_1462,0.5,2002,1448,1462
36146,2002_1208_1448,0.5,2002,1208,1448
36147,2002_1211_1448,0.5,2002,1211,1448
36148,2002_1214_1448,0.5,2002,1214,1448
36149,2002_1218_1448,0.5,2002,1218,1448
36150,2002_1221_1448,0.5,2002,1221,1448
36151,2002_1227_1448,0.5,2002,1227,1448
36152,2002_1228_1448,0.5,2002,1228,1448
36153,2002_1231_1448,0.5,2002,1231,1448
36154,2002_1242_1448,0.5,2002,1242,1448
36155,2002_1245_1448,0.5,2002,1245,1448
36156,2002_1246_1448,0.5,2002,1246,1448
36157,2002_1266_1448,0.5,2002,1266,1448
36158,2002_1268_1448,0.5,2002,1268,1448
36159,2002_1270_1448,0.5,2002,1270,1448
36160,2002_1274_1448,0.5,2002,1274,1448
36161,2002_1277_1448,0.5,2002,1277,1448
36162,2002_1279_1448,0.5,2002,1279,1448
36163,2002_1194_1196,0.5,2002,1194,1196
36164,2002_1194_1457,0.5,2002,1194,1457
36165,2002_1194_1458,0.5,2002,1194,1458
36166,2002_1194_1461,0.5,2002,1194,1461
36167,2002_1194_1462,0.5,2002,1194,1462
36168,2002_1194_1208,0.5,2002,1194,1208
36169,2002_1194_1211,0.5,2002,1194,1211
36170,2002_1194_1214,0.5,2002,1194,1214
36171,2002_1194_1218,0.5,2002,1194,1218
36172,2002_1194_1221,0.5,2002,1194,1221
36173,2002_1194_1227,0.5,2002,1194,1227
36174,2002_1194_1228,0.5,2002,1194,1228
36175,2002_1194_1231,0.5,2002,1194,1231
36176,2002_1194_1242,0.5,2002,1194,1242
36177,2002_1194_1245,0.5,2002,1194,1245
36178,2002_1194_1246,0.5,2002,1194,1246
36179,2002_1194_1266,0.5,2002,1194,1266
36180,2002_1194_1268,0.5,2002,1194,1268
36181,2002_1194_1270,0.5,2002,1194,1270
36182,2002_1194_1274,0.5,2002,1194,1274
36183,2002_1194_1277,0.5,2002,1194,1277
36184,2002_1194_1279,0.5,2002,1194,1279
36185,2002_1196_1457,0.5,2002,1196,1457
36186,2002_1196_1458,0.5,2002,1196,1458
36187,2002_1196_1461,0.5,2002,1196,1461
36188,2002_1196_1462,0.5,2002,1196,1462
